,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
2375,https://t.co/Um0AUU1q2f,0,0,0,1,0,0,0,0,Liberal Alliance
2376,flok,0,0,1,1,0,0,1,0,Liberal Alliance
2377,hykleri,0,0,1,1,0,0,1,0,Liberal Alliance
2378,personhetz,0,0,1,1,0,0,1,0,Liberal Alliance
2379,mediedækning,0,0,1,1,0,0,1,0,Liberal Alliance
2380,afdø,0,0,1,1,0,0,1,0,Liberal Alliance
2381,Prins,0,0,1,1,0,0,1,0,Liberal Alliance
2382,arveafgift,447,79,101,14,32,6,7,526,Liberal Alliance
2383,ulighed,7,1,2,1,7,1,2,8,Liberal Alliance
2384,stol,8,2,0,1,8,2,0,10,Liberal Alliance
2385,danskhed,4,0,1,1,4,0,1,4,Liberal Alliance
2386,Virkelysten,4,0,1,1,4,0,1,4,Liberal Alliance
2387,Åbenheden,4,0,1,1,4,0,1,4,Liberal Alliance
2388,Tolerancen,4,0,1,1,4,0,1,4,Liberal Alliance
2389,Fællesskabet,4,0,1,1,4,0,1,4,Liberal Alliance
2390,Nysgerrigheden,4,0,1,1,4,0,1,4,Liberal Alliance
2391,Tilliden,4,0,1,1,4,0,1,4,Liberal Alliance
2392,Trygheden,4,0,1,1,4,0,1,4,Liberal Alliance
2393,Varmen,4,0,1,1,4,0,1,4,Liberal Alliance
2394,hygge,8,0,2,2,4,0,1,8,Liberal Alliance
2395,udvise,13,2,3,1,13,2,3,15,Liberal Alliance
2396,frihedisigte,38,5,10,2,19,2,5,43,Liberal Alliance
2397,projektmageri,14,4,1,1,14,4,1,18,Liberal Alliance
2398,detailstyring,14,4,1,1,14,4,1,18,Liberal Alliance
2399,https://t.co/m1mFnQYxnu,14,4,1,1,14,4,1,18,Liberal Alliance
2400,https://t.co/7sAX1URhW6,2,0,1,1,2,0,1,2,Liberal Alliance
2401,OHØJ,2,0,0,1,2,0,0,2,Liberal Alliance
2402,Cirkuspladsen,2,0,0,1,2,0,0,2,Liberal Alliance
2403,https://t.co/pJrp2uiugc,2,0,0,1,2,0,0,2,Liberal Alliance
2404,https://t.co/bR3ml6vmbp,4,0,1,1,4,0,1,4,Liberal Alliance
2405,ligestillingsdebatten,0,1,1,1,0,1,1,1,Liberal Alliance
2406,forfatte,0,1,1,1,0,1,1,1,Liberal Alliance
2407,debattør,0,1,1,1,0,1,1,1,Liberal Alliance
2408,ligestilling,0,1,1,1,0,1,1,1,Liberal Alliance
2409,Komiker,0,1,1,1,0,1,1,1,Liberal Alliance
2410,løjer,0,1,1,1,0,1,1,1,Liberal Alliance
2411,https://t.co/xZo7xcWHGA,0,1,1,1,0,1,1,1,Liberal Alliance
2412,politikerlede,6,2,4,2,3,1,2,8,Liberal Alliance
2413,https://t.co/Ks7gwO9Kza,3,1,2,1,3,1,2,4,Liberal Alliance
2414,ledelseskommission,6,2,2,1,6,2,2,8,Liberal Alliance
2415,kommission,6,2,2,1,6,2,2,8,Liberal Alliance
2416,https://t.co/M7alfkiX56,6,2,2,1,6,2,2,8,Liberal Alliance
2417,gætteri,2,0,3,1,2,0,3,2,Liberal Alliance
2418,Magasin,4,0,0,1,4,0,0,4,Liberal Alliance
2419,https://t.co/JuU5VpbKLl,4,0,0,1,4,0,0,4,Liberal Alliance
2420,Ohøj,25,3,7,1,25,3,7,28,Liberal Alliance
2421,Ankeret,25,3,7,1,25,3,7,28,Liberal Alliance
2422,mast,25,3,7,1,25,3,7,28,Liberal Alliance
2423,sejl,25,3,7,1,25,3,7,28,Liberal Alliance
2424,https://t.co/geg5SVQKQX,25,3,7,1,25,3,7,28,Liberal Alliance
2425,Praktiske,8,2,1,1,8,2,1,10,Liberal Alliance
2426,musisk,8,2,1,1,8,2,1,10,Liberal Alliance
2427,obligatorisk,8,2,1,1,8,2,1,10,Liberal Alliance
2428,udskolingen,8,2,1,1,8,2,1,10,Liberal Alliance
2429,folkeskoleelever,8,2,1,1,8,2,1,10,Liberal Alliance
2430,legalisere,170,41,10,1,170,41,10,211,Liberal Alliance
2431,simpel,170,41,10,1,170,41,10,211,Liberal Alliance
2432,ressource,170,41,10,1,170,41,10,211,Liberal Alliance
2433,https://t.co/4k7ev9uotP,170,41,10,1,170,41,10,211,Liberal Alliance
2434,ordførerrokade,17,3,4,1,17,3,4,20,Liberal Alliance
2435,tradition,17,3,4,1,17,3,4,20,Liberal Alliance
2436,sammenhæng,17,3,4,1,17,3,4,20,Liberal Alliance
2437,stafet,17,3,4,1,17,3,4,20,Liberal Alliance
2438,https://t.co/MPssr3rRPc,17,3,4,1,17,3,4,20,Liberal Alliance
2439,Iværksættere,24,5,2,1,24,5,2,29,Liberal Alliance
2440,successer,24,5,2,1,24,5,2,29,Liberal Alliance
2441,https://t.co/GJ5bfZVnJi,24,5,2,1,24,5,2,29,Liberal Alliance
2442,skoledag,15,3,0,1,15,3,0,18,Liberal Alliance
2443,https://t.co/SHvlXcS7Dm,15,3,0,1,15,3,0,18,Liberal Alliance
2444,Statens,12,2,4,1,12,2,4,14,Liberal Alliance
2445,sult,12,2,4,1,12,2,4,14,Liberal Alliance
2446,overhånd,12,2,4,1,12,2,4,14,Liberal Alliance
2447,ejendomsret,24,4,8,2,12,2,4,28,Liberal Alliance
2448,dataglubske,12,2,4,1,12,2,4,14,Liberal Alliance
2449,mundkurv,12,2,4,1,12,2,4,14,Liberal Alliance
2450,https://t.co/Y7nHpgvRVD,12,2,4,1,12,2,4,14,Liberal Alliance
2451,https://t.co/fPdHtww2Nv,12,2,4,1,12,2,4,14,Liberal Alliance
2452,frikort,42,9,4,2,21,4,2,51,Liberal Alliance
2453,realitet,17,4,2,1,17,4,2,21,Liberal Alliance
2454,Krølle,42,9,4,2,21,4,2,51,Liberal Alliance
2455,Nanna,17,4,2,1,17,4,2,21,Liberal Alliance
2456,udsætte,17,4,2,1,17,4,2,21,Liberal Alliance
2457,chance,29,6,3,2,14,3,2,35,Liberal Alliance
2458,https://t.co/rjQXY9tFZO,17,4,2,1,17,4,2,21,Liberal Alliance
2459,grundlovsdag,8,4,4,2,4,2,2,12,Liberal Alliance
2460,https://t.co/8oV3cguziC,6,4,1,1,6,4,1,10,Liberal Alliance
2461,https://t.co/1XsDbH3SpI,6,4,1,1,6,4,1,10,Liberal Alliance
2462,kreativ,43,14,5,1,43,14,5,57,Liberal Alliance
2463,https://t.co/CbZSvhgYhl,43,14,5,1,43,14,5,57,Liberal Alliance
2464,https://t.co/kFbopt6dSI,2,0,1,1,2,0,1,2,Liberal Alliance
2465,https://t.co/o4XJTX0e6e,2,0,0,1,2,0,0,2,Liberal Alliance
2466,https://t.co/xY71bAYsmS,2,0,1,1,2,0,1,2,Liberal Alliance
2467,afslutningsdebat,33,3,3,5,7,1,1,36,Liberal Alliance
2468,https://t.co/yU6qj9sPGy,22,2,2,1,22,2,2,24,Liberal Alliance
2469,https://t.co/X4gLMCbvoF,5,1,1,1,5,1,1,6,Liberal Alliance
2470,https://t.co/H9npCc8WRA,1,0,0,1,1,0,0,1,Liberal Alliance
2471,https://t.co/cZ0mK75CtN,3,0,0,1,3,0,0,3,Liberal Alliance
2472,https://t.co/Ksdp5mBmCs,17,2,0,1,17,2,0,19,Liberal Alliance
2473,Privat,33,8,10,1,33,8,10,41,Liberal Alliance
2474,snitte,33,8,10,1,33,8,10,41,Liberal Alliance
2475,https://t.co/hxXdFlTxYW,33,8,10,1,33,8,10,41,Liberal Alliance
2476,natur,7,3,0,1,7,3,0,10,Liberal Alliance
2477,areal,7,3,0,1,7,3,0,10,Liberal Alliance
2478,https://t.co/9faSJVBFvW,7,3,0,1,7,3,0,10,Liberal Alliance
2479,https://t.co/gZHdPqsZlq,1,0,1,1,1,0,1,1,Liberal Alliance
2480,kontrakt,14,3,17,1,14,3,17,17,Liberal Alliance
2481,sanktion,14,3,17,1,14,3,17,17,Liberal Alliance
2482,jobsøgende,14,3,17,1,14,3,17,17,Liberal Alliance
2483,rådgivning,13,1,3,1,13,1,3,14,Liberal Alliance
2484,lys,49,7,9,1,49,7,9,56,Liberal Alliance
2485,https://t.co/go1zloDsF4,49,7,9,1,49,7,9,56,Liberal Alliance
2486,https://t.co/inY9xX25y6,49,7,9,1,49,7,9,56,Liberal Alliance
2487,familieforøgelse,34,0,5,1,34,0,5,34,Liberal Alliance
2488,https://t.co/EWzUpWClUd,34,0,5,1,34,0,5,34,Liberal Alliance
2489,hus,14,1,3,1,14,1,3,15,Liberal Alliance
2490,sommerhus,14,1,3,1,14,1,3,15,Liberal Alliance
2491,campingvogn,14,1,3,1,14,1,3,15,Liberal Alliance
2492,fradrag,14,1,3,1,14,1,3,15,Liberal Alliance
2493,lære,54,18,20,2,27,9,10,72,Liberal Alliance
2494,vold,54,18,20,2,27,9,10,72,Liberal Alliance
2495,periode,45,15,15,2,22,8,8,60,Liberal Alliance
2496,systematisk,27,9,10,1,27,9,10,36,Liberal Alliance
2497,https://t.co/flCeKpZTRG,27,9,10,1,27,9,10,36,Liberal Alliance
2498,Kæmpe,69,9,4,3,23,3,1,78,Liberal Alliance
2499,high-five,95,19,6,3,32,6,2,114,Liberal Alliance
2500,hold,38,9,3,1,38,9,3,47,Liberal Alliance
2501,afkriminalisering,38,9,3,1,38,9,3,47,Liberal Alliance
2502,stof,38,9,3,1,38,9,3,47,Liberal Alliance
2503,TAK,38,9,3,1,38,9,3,47,Liberal Alliance
2504,https://t.co/zHuuhAcEZW,38,9,3,1,38,9,3,47,Liberal Alliance
2505,https://t.co/olb3isuTbn,18,0,1,1,18,0,1,18,Liberal Alliance
2506,dyrskue,2,0,3,1,2,0,3,2,Liberal Alliance
2507,arrangement,2,0,3,1,2,0,3,2,Liberal Alliance
2508,kontaktinformation,2,0,3,1,2,0,3,2,Liberal Alliance
2509,https://t.co/9HzWtiimlY,2,0,3,1,2,0,3,2,Liberal Alliance
2510,erhvervsklub,36,12,30,3,12,4,10,48,Liberal Alliance
2511,Kolind,12,4,10,1,12,4,10,16,Liberal Alliance
2512,https://t.co/N2N46ykgtc,12,4,10,1,12,4,10,16,Liberal Alliance
2513,Meld,12,4,10,1,12,4,10,16,Liberal Alliance
2514,https://t.co/nqAsgdZJg1,95,17,18,2,48,8,9,112,Liberal Alliance
2515,broafgift,53,4,28,2,26,2,14,57,Liberal Alliance
2516,togpriser,24,3,6,1,24,3,6,27,Liberal Alliance
2517,https://t.co/P3TzyGrbpJ,24,3,6,1,24,3,6,27,Liberal Alliance
2518,fremmest,99,14,19,2,50,7,10,113,Liberal Alliance
2519,fornuftig,64,9,9,1,64,9,9,73,Liberal Alliance
2520,https://t.co/iR7bGmlMbX,64,9,9,1,64,9,9,73,Liberal Alliance
2521,migranter,5,1,3,1,5,1,3,6,Liberal Alliance
2522,https://t.co/9bqnlqPLC3,5,1,3,1,5,1,3,6,Liberal Alliance
2523,Sammenlagt,2,0,4,1,2,0,4,2,Liberal Alliance
2524,ghetto,40,16,12,3,13,5,4,56,Liberal Alliance
2525,https://t.co/0bs37q33mV,2,0,4,1,2,0,4,2,Liberal Alliance
2526,NEWS,5,1,0,1,5,1,0,6,Liberal Alliance
2527,fortid,5,1,0,1,5,1,0,6,Liberal Alliance
2528,https://t.co/SyEMBr8vQw,5,1,0,1,5,1,0,6,Liberal Alliance
2529,tabu,7,1,1,1,7,1,1,8,Liberal Alliance
2530,rangstige,7,1,1,1,7,1,1,8,Liberal Alliance
2531,https://t.co/BDyt4q2vAu,7,1,1,1,7,1,1,8,Liberal Alliance
2532,fraværspakke,5,0,0,1,5,0,0,5,Liberal Alliance
2533,https://t.co/14zUchO2tO,5,0,0,1,5,0,0,5,Liberal Alliance
2534,fantasifuld,34,7,4,1,34,7,4,41,Liberal Alliance
2535,pengetræ,34,7,4,1,34,7,4,41,Liberal Alliance
2536,Alternativets,34,7,4,1,34,7,4,41,Liberal Alliance
2537,visionsudspil,34,7,4,1,34,7,4,41,Liberal Alliance
2538,https://t.co/ZdNBlnthzE,13,0,0,1,13,0,0,13,Liberal Alliance
2539,ros,6,0,0,1,6,0,0,6,Liberal Alliance
2540,weekend,6,0,0,1,6,0,0,6,Liberal Alliance
2541,LMÅ18,6,0,0,1,6,0,0,6,Liberal Alliance
2542,Foto,24,1,2,1,24,1,2,25,Liberal Alliance
2543,Jens,24,1,2,1,24,1,2,25,Liberal Alliance
2544,Astrup,24,1,2,1,24,1,2,25,Liberal Alliance
2545,https://t.co/tK0IK9kqJe,24,1,2,1,24,1,2,25,Liberal Alliance
2546,Dagens,39,10,2,1,39,10,2,49,Liberal Alliance
2547,Afskaf,39,10,2,1,39,10,2,49,Liberal Alliance
2548,usympatisk,39,10,2,1,39,10,2,49,Liberal Alliance
2549,https://t.co/DpA8M19yD9,39,10,2,1,39,10,2,49,Liberal Alliance
2550,https://t.co/9yb9P6NE5,39,10,2,1,39,10,2,49,Liberal Alliance
2551,https://t.co/pzu1MBeGx9,51,7,14,1,51,7,14,58,Liberal Alliance
2552,gennemskuelig,15,3,5,1,15,3,5,18,Liberal Alliance
2553,retfærdig,15,3,5,1,15,3,5,18,Liberal Alliance
2554,prøve,15,3,5,1,15,3,5,18,Liberal Alliance
2555,karakter,15,3,5,1,15,3,5,18,Liberal Alliance
2556,tilfældighed,15,3,5,1,15,3,5,18,Liberal Alliance
2557,pengepung,15,3,5,1,15,3,5,18,Liberal Alliance
2558,nationalitet,15,3,5,1,15,3,5,18,Liberal Alliance
2559,Kronik,15,3,5,1,15,3,5,18,Liberal Alliance
2560,https://t.co/qUkEJxxBgv,15,3,5,1,15,3,5,18,Liberal Alliance
2561,dilemma,13,4,0,1,13,4,0,17,Liberal Alliance
2562,Monopolet,13,4,0,1,13,4,0,17,Liberal Alliance
2563,Afgifter,7,0,1,1,7,0,1,7,Liberal Alliance
2564,energi,7,0,1,1,7,0,1,7,Liberal Alliance
2565,husholdningsbudget,7,0,1,1,7,0,1,7,Liberal Alliance
2566,energiudspil,7,0,1,1,7,0,1,7,Liberal Alliance
2567,https://t.co/p3C1p0RyIc,7,0,1,1,7,0,1,7,Liberal Alliance
2568,Skatter,32,9,5,1,32,9,5,41,Liberal Alliance
2569,energiområde,64,18,10,2,32,9,5,82,Liberal Alliance
2570,elafgift,64,18,10,2,32,9,5,82,Liberal Alliance
2571,alm.,32,9,5,1,32,9,5,41,Liberal Alliance
2572,Liberale,32,9,5,1,32,9,5,41,Liberal Alliance
2573,konkurrence,32,9,7,2,16,4,4,41,Liberal Alliance
2574,https://t.co/aCbN2tvmjd,32,9,5,1,32,9,5,41,Liberal Alliance
2575,https://t.co/OdhHgyV8wX,2,0,0,1,2,0,0,2,Liberal Alliance
2576,historie,83,13,8,1,83,13,8,96,Liberal Alliance
2577,røv,83,13,8,1,83,13,8,96,Liberal Alliance
2578,donation,83,13,8,1,83,13,8,96,Liberal Alliance
2579,P.S.,83,13,8,1,83,13,8,96,Liberal Alliance
2580,Seier,83,13,8,1,83,13,8,96,Liberal Alliance
2581,https://t.co/B1RtGOwdCe,83,13,8,1,83,13,8,96,Liberal Alliance
2582,effektuere,9,0,0,1,9,0,0,9,Liberal Alliance
2583,fin,9,0,0,1,9,0,0,9,Liberal Alliance
2584,tredje,9,0,0,1,9,0,0,9,Liberal Alliance
2585,udflytningsrunde,9,0,0,1,9,0,0,9,Liberal Alliance
2586,Parkeringsafgifter,35,4,12,1,35,4,12,39,Liberal Alliance
2587,pengemaskine,35,4,12,1,35,4,12,39,Liberal Alliance
2588,https://t.co/XnYx59K4d1,35,4,12,1,35,4,12,39,Liberal Alliance
2589,https://t.co/zh8Z0G3TNd,35,4,12,1,35,4,12,39,Liberal Alliance
2590,nylig,12,3,12,1,12,3,12,15,Liberal Alliance
2591,ulvedrab,12,3,12,1,12,3,12,15,Liberal Alliance
2592,https://t.co/zjvTy7m1T6,12,3,12,1,12,3,12,15,Liberal Alliance
2593,https://t.co/yzkKPgQRCw,12,3,12,1,12,3,12,15,Liberal Alliance
2594,Sprogprøven,11,3,8,1,11,3,8,14,Liberal Alliance
2595,boligområde,11,3,8,1,11,3,8,14,Liberal Alliance
2596,https://t.co/IwapYlSYfo,1,0,0,1,1,0,0,1,Liberal Alliance
2597,LALM18,250,50,75,20,12,2,4,300,Liberal Alliance
2598,Venner,12,1,8,1,12,1,8,13,Liberal Alliance
2599,værdikamp,15,1,2,1,15,1,2,16,Liberal Alliance
2600,ændre,15,1,2,1,15,1,2,16,Liberal Alliance
2601,holdning,15,1,2,1,15,1,2,16,Liberal Alliance
2602,individ,15,1,2,1,15,1,2,16,Liberal Alliance
2603,https://t.co/eZ9TS8BahY,5,0,0,1,5,0,0,5,Liberal Alliance
2604,Ideologi,34,8,16,2,17,4,8,42,Liberal Alliance
2605,populisme,17,4,8,1,17,4,8,21,Liberal Alliance
2606,teknokrati,17,4,8,1,17,4,8,21,Liberal Alliance
2607,ideologi,18,5,8,2,9,2,4,23,Liberal Alliance
2608,nødvendighed,17,4,8,1,17,4,8,21,Liberal Alliance
2609,https://t.co/nOWETXDXgq,17,4,8,1,17,4,8,21,Liberal Alliance
2610,https://t.co/2KBc0rr3b4,1,1,0,1,1,1,0,2,Liberal Alliance
2611,dyd,53,21,18,2,26,10,9,74,Liberal Alliance
2612,https://t.co/YF1IyAdY1R,53,21,18,2,26,10,9,74,Liberal Alliance
2613,https://t.co/ze9j3A1Iyh,5,3,3,1,5,3,3,8,Liberal Alliance
2614,vaccination,25,3,1,1,25,3,1,28,Liberal Alliance
2615,tryg,25,3,1,1,25,3,1,28,Liberal Alliance
2616,børnesygdom,25,3,1,1,25,3,1,28,Liberal Alliance
2617,https://t.co/YdwSqSbrYj,25,3,1,1,25,3,1,28,Liberal Alliance
2618,https://t.co/jH16qye9B2,15,4,10,1,15,4,10,19,Liberal Alliance
2619,https://t.co/4P7tQLyLbu,11,4,1,1,11,4,1,15,Liberal Alliance
2620,https://t.co/JCmifX06vJ,8,1,4,1,8,1,4,9,Liberal Alliance
2621,https://t.co/C6vN8NK65,16,0,5,1,16,0,5,16,Liberal Alliance
2622,klassisk,11,4,2,1,11,4,2,15,Liberal Alliance
2623,frihedsideal,11,4,2,1,11,4,2,15,Liberal Alliance
2624,https://t.co/uvwefA15fy,11,4,2,1,11,4,2,15,Liberal Alliance
2625,https://t.co/lSNXDZl1M3,6,1,2,1,6,1,2,7,Liberal Alliance
2626,https://t.co/tq64OEifXW,5,0,1,1,5,0,1,5,Liberal Alliance
2627,Flid,29,8,12,1,29,8,12,37,Liberal Alliance
2628,flid,29,8,12,1,29,8,12,37,Liberal Alliance
2629,https://t.co/sNvQcskENH,29,8,12,1,29,8,12,37,Liberal Alliance
2630,evig,9,1,2,1,9,1,2,10,Liberal Alliance
2631,https://t.co/6hY0F9uthu,9,1,2,1,9,1,2,10,Liberal Alliance
2632,bro,13,2,6,1,13,2,6,15,Liberal Alliance
2633,https://t.co/xcahpkROkP,13,2,6,1,13,2,6,15,Liberal Alliance
2634,Billigere,23,6,5,1,23,6,5,29,Liberal Alliance
2635,https://t.co/67VMKX04Cg,23,6,5,1,23,6,5,29,Liberal Alliance
2636,live-stream,7,1,0,1,7,1,0,8,Liberal Alliance
2637,https://t.co/hg6BuuJZ5I,7,1,0,1,7,1,0,8,Liberal Alliance
2638,hjemmeside,1,0,0,1,1,0,0,1,Liberal Alliance
2639,medieudspil,9,6,1,1,9,6,1,15,Liberal Alliance
2640,medievirkelighed,9,6,1,1,9,6,1,15,Liberal Alliance
2641,Mediestøtten,9,6,1,1,9,6,1,15,Liberal Alliance
2642,DRs,9,6,1,1,9,6,1,15,Liberal Alliance
2643,budget,9,6,1,1,9,6,1,15,Liberal Alliance
2644,Salget,9,6,1,1,9,6,1,15,Liberal Alliance
2645,Nye,9,6,1,1,9,6,1,15,Liberal Alliance
2646,mediestøtten,9,6,1,1,9,6,1,15,Liberal Alliance
2647,https://t.co/eHJzl3Yh5F,9,6,1,1,9,6,1,15,Liberal Alliance
2648,rimelig,13,0,3,1,13,0,3,13,Liberal Alliance
2649,familiesamfund,48,5,13,2,24,2,6,53,Liberal Alliance
2650,afvikling,15,4,3,1,15,4,3,19,Liberal Alliance
2651,byggesten,48,18,15,1,48,18,15,66,Liberal Alliance
2652,Frisind,48,18,15,1,48,18,15,66,Liberal Alliance
2653,Fremdrift,48,18,15,1,48,18,15,66,Liberal Alliance
2654,Retssikkerhed,48,18,15,1,48,18,15,66,Liberal Alliance
2655,Begejstring,48,18,15,1,48,18,15,66,Liberal Alliance
2656,Udsyn,48,18,15,1,48,18,15,66,Liberal Alliance
2657,Ansvar,48,18,15,1,48,18,15,66,Liberal Alliance
2658,opbakning,46,5,5,1,46,5,5,51,Liberal Alliance
2659,Målet,46,5,5,1,46,5,5,51,Liberal Alliance
2660,https://t.co/SzbwvkrycZ,46,5,5,1,46,5,5,51,Liberal Alliance
2661,beskatte,52,12,19,1,52,12,19,64,Liberal Alliance
2662,https://t.co/WABN2EImRl,52,12,19,1,52,12,19,64,Liberal Alliance
2663,https://t.co/MJNgr7eioc,35,5,10,1,35,5,10,40,Liberal Alliance
2664,forringe,7,0,1,1,7,0,1,7,Liberal Alliance
2665,hvadvilS,55,11,22,4,14,3,6,66,Liberal Alliance
2666,https://t.co/99PP9jPbPK,7,0,1,1,7,0,1,7,Liberal Alliance
2667,https://t.co/yV0uFmkhEV,9,3,12,1,9,3,12,12,Liberal Alliance
2668,privatliv,18,6,5,1,18,6,5,24,Liberal Alliance
2669,indsamle,18,6,5,1,18,6,5,24,Liberal Alliance
2670,trivselsmålinger,18,6,5,1,18,6,5,24,Liberal Alliance
2671,https://t.co/YejsCn6LbE,18,6,5,1,18,6,5,24,Liberal Alliance
2672,https://t.co/4zhIQXGojD,18,6,5,1,18,6,5,24,Liberal Alliance
2673,virkelighed,43,9,4,2,22,4,2,52,Liberal Alliance
2674,https://t.co/GHW5y9l1Ff,39,8,9,2,20,4,4,47,Liberal Alliance
2675,britisk,8,3,4,1,8,3,4,11,Liberal Alliance
2676,russisk,8,3,4,1,8,3,4,11,Liberal Alliance
2677,diplomat,8,3,4,1,8,3,4,11,Liberal Alliance
2678,giftangrebet,8,3,4,1,8,3,4,11,Liberal Alliance
2679,Salisbury,8,3,4,1,8,3,4,11,Liberal Alliance
2680,https://t.co/at42EbvRbM,29,7,8,1,29,7,8,36,Liberal Alliance
2681,Forslaget,25,5,2,1,25,5,2,30,Liberal Alliance
2682,stofbrugeren,25,5,2,1,25,5,2,30,Liberal Alliance
2683,klogerier,36,5,1,1,36,5,1,41,Liberal Alliance
2684,tirsdagsanalysen,36,5,1,1,36,5,1,41,Liberal Alliance
2685,https://t.co/j8WLqFOyNL,1,0,3,1,1,0,3,1,Liberal Alliance
2686,dklandbrug,1,0,3,1,1,0,3,1,Liberal Alliance
2687,rådighed,29,4,9,1,29,4,9,33,Liberal Alliance
2688,samfundskontrakt,29,4,9,1,29,4,9,33,Liberal Alliance
2689,https://t.co/tx4GMvpcoj,29,4,9,1,29,4,9,33,Liberal Alliance
2690,https://t.co/YrlzBJtzTN,29,4,9,1,29,4,9,33,Liberal Alliance
2691,naturvidenskabelig,10,2,2,1,10,2,2,12,Liberal Alliance
2692,naturvidenskabsstrategi,10,2,2,1,10,2,2,12,Liberal Alliance
2693,https://t.co/sH9zH3Dmwt,10,2,2,1,10,2,2,12,Liberal Alliance
2694,frisind,30,7,5,1,30,7,5,37,Liberal Alliance
2695,loft,47,11,9,2,24,6,4,58,Liberal Alliance
2696,https://t.co/dqNbfwxyoj,30,7,5,1,30,7,5,37,Liberal Alliance
2697,https://t.co/Svz7eAyrX3,30,7,5,1,30,7,5,37,Liberal Alliance
2698,Naturvidenskab,32,8,1,1,32,8,1,40,Liberal Alliance
2699,https://t.co/2m6cgnYcqT,32,8,1,1,32,8,1,40,Liberal Alliance
2700,https://t.co/bPNT3KqqJY,25,1,3,1,25,1,3,26,Liberal Alliance
2701,kanon,47,2,1,1,47,2,1,49,Liberal Alliance
2702,fabulous,47,2,1,1,47,2,1,49,Liberal Alliance
2703,LAULM18,47,2,1,1,47,2,1,49,Liberal Alliance
2704,https://t.co/1DgHpriXA3,3,0,0,1,3,0,0,3,Liberal Alliance
2705,ghettoområder,7,2,3,1,7,2,3,9,Liberal Alliance
2706,ghettoudspil,7,2,3,1,7,2,3,9,Liberal Alliance
2707,forskellighed,17,4,4,1,17,4,4,21,Liberal Alliance
2708,skade,17,4,4,1,17,4,4,21,Liberal Alliance
2709,indskrænke,17,4,4,1,17,4,4,21,Liberal Alliance
2710,parallelsamfund,36,12,7,2,18,6,4,48,Liberal Alliance
2711,https://t.co/2xdGKTDV6R,17,4,4,1,17,4,4,21,Liberal Alliance
2712,https://t.co/Xnsi0cii9k,17,4,4,1,17,4,4,21,Liberal Alliance
2713,Linjen,19,8,3,1,19,8,3,27,Liberal Alliance
2714,Mjølnerparken,19,8,3,1,19,8,3,27,Liberal Alliance
2715,Nørrebro,19,8,3,1,19,8,3,27,Liberal Alliance
2716,https://t.co/Gof2VRFACC,19,8,3,1,19,8,3,27,Liberal Alliance
2717,vismand,33,8,7,1,33,8,7,41,Liberal Alliance
2718,https://t.co/CLQfOvXLOP,33,8,7,1,33,8,7,41,Liberal Alliance
2719,Særskat,12,2,1,1,12,2,1,14,Liberal Alliance
2720,indlæg,33,6,3,2,16,3,2,39,Liberal Alliance
2721,parallelsamfundene,19,8,5,1,19,8,5,27,Liberal Alliance
2722,passiv,19,8,5,1,19,8,5,27,Liberal Alliance
2723,https://t.co/JcsLoDU1yP,19,8,5,1,19,8,5,27,Liberal Alliance
2724,streaming-tjenester,17,2,5,1,17,2,5,19,Liberal Alliance
2725,øje,33,8,3,1,33,8,3,41,Liberal Alliance
2726,Rindoms,33,8,3,1,33,8,3,41,Liberal Alliance
2727,Holland,42,9,4,2,21,4,2,51,Liberal Alliance
2728,eksport,13,3,0,1,13,3,0,16,Liberal Alliance
2729,https://t.co/F7Wj1unxwZ,13,3,0,1,13,3,0,16,Liberal Alliance
2730,standardreaktionen,21,4,2,1,21,4,2,25,Liberal Alliance
2731,https://t.co/GQGfWjL7FX,21,4,2,1,21,4,2,25,Liberal Alliance
2732,https://t.co/0mdpAVYXBQ,21,4,2,1,21,4,2,25,Liberal Alliance
2733,https://t.co/8eKPOW9lTd,30,3,6,1,30,3,6,33,Liberal Alliance
2734,https://t.co/jC7ijVi3SW,30,3,6,1,30,3,6,33,Liberal Alliance
2735,https://t.co/RvENgmV5nb,17,5,0,1,17,5,0,22,Liberal Alliance
2736,afstemning,10,1,4,1,10,1,4,11,Liberal Alliance
2737,tildækningsforbud,10,1,4,1,10,1,4,11,Liberal Alliance
2738,https://t.co/PAj5xMsTYF,10,1,4,1,10,1,4,11,Liberal Alliance
2739,https://t.co/eIkkwXlFOb,27,4,4,1,27,4,4,31,Liberal Alliance
2740,skatteaftale,25,8,7,1,25,8,7,33,Liberal Alliance
2741,https://t.co/ZoNFsdYkMk,25,8,7,1,25,8,7,33,Liberal Alliance
2742,https://t.co/9Q2LiiTq0B,18,5,3,1,18,5,3,23,Liberal Alliance
2743,Friskolerne,14,4,7,1,14,4,7,18,Liberal Alliance
2744,inklusion,28,8,14,2,14,4,7,36,Liberal Alliance
2745,permanent,14,4,7,1,14,4,7,18,Liberal Alliance
2746,tilskudsmodel,14,4,7,1,14,4,7,18,Liberal Alliance
2747,Børn,20,3,3,1,20,3,3,23,Liberal Alliance
2748,overflade,20,3,3,1,20,3,3,23,Liberal Alliance
2749,https://t.co/de43JOe4io,6,0,0,1,6,0,0,6,Liberal Alliance
2750,Opgaven,0,0,0,1,0,0,0,0,Liberal Alliance
2751,Borgerrepræsentationen,0,0,0,1,0,0,0,0,Liberal Alliance
2752,rapport,29,7,13,2,14,4,6,36,Liberal Alliance
