,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
1478,elafgiften,37,11,3,1,37,11,3,48,Socialistisk Folkeparti
1479,https://t.co/HKsFbJIx52,37,11,3,1,37,11,3,48,Socialistisk Folkeparti
1480,afslutningsdebat,10,3,0,1,10,3,0,13,Socialistisk Folkeparti
1481,https://t.co/EzWYiRoPGu,15,5,2,1,15,5,2,20,Socialistisk Folkeparti
1482,https://t.co/0sTrymANlQ,5,2,3,1,5,2,3,7,Socialistisk Folkeparti
1483,plastikforurening,52,8,7,1,52,8,7,60,Socialistisk Folkeparti
1484,https://t.co/n2Suq4AJCv,52,8,7,1,52,8,7,60,Socialistisk Folkeparti
1485,patient,62,11,26,2,31,6,13,73,Socialistisk Folkeparti
1486,elendig,37,11,9,1,37,11,9,48,Socialistisk Folkeparti
1487,https://t.co/scq8bfuOCS,37,11,9,1,37,11,9,48,Socialistisk Folkeparti
1488,finte,7,5,0,2,4,2,0,12,Socialistisk Folkeparti
1489,farve,14,10,0,4,4,2,0,24,Socialistisk Folkeparti
1490,https://t.co/i73Mg87wcv,3,3,0,1,3,3,0,6,Socialistisk Folkeparti
1491,https://t.co/vUQOHGk6Kd,4,2,0,1,4,2,0,6,Socialistisk Folkeparti
1492,https://t.co/1xTMXacFs2,43,8,12,1,43,8,12,51,Socialistisk Folkeparti
1493,overbelægning,10,3,4,1,10,3,4,13,Socialistisk Folkeparti
1494,https://t.co/G8sVglsZ4X,10,3,4,1,10,3,4,13,Socialistisk Folkeparti
1495,betydning,30,5,3,1,30,5,3,35,Socialistisk Folkeparti
1496,Skats,30,5,3,1,30,5,3,35,Socialistisk Folkeparti
1497,filosofi,30,5,3,1,30,5,3,35,Socialistisk Folkeparti
1498,skattekontrol,30,5,3,1,30,5,3,35,Socialistisk Folkeparti
1499,gammeldags,30,5,3,1,30,5,3,35,Socialistisk Folkeparti
1500,https://t.co/rNslEWHgQi,30,5,3,1,30,5,3,35,Socialistisk Folkeparti
1501,dagpenge,22,5,6,1,22,5,6,27,Socialistisk Folkeparti
1502,sammentræf,22,5,6,1,22,5,6,27,Socialistisk Folkeparti
1503,https://t.co/PrAWMZ6PVP,44,10,5,1,44,10,5,54,Socialistisk Folkeparti
1504,Connie,79,13,7,1,79,13,7,92,Socialistisk Folkeparti
1505,Hedegaard,79,13,7,1,79,13,7,92,Socialistisk Folkeparti
1506,Klimakrisen,79,13,7,1,79,13,7,92,Socialistisk Folkeparti
1507,sjov,79,13,7,1,79,13,7,92,Socialistisk Folkeparti
1508,https://t.co/Xk0xa6QNYg,79,13,7,1,79,13,7,92,Socialistisk Folkeparti
1509,omfang,20,5,0,1,20,5,0,25,Socialistisk Folkeparti
1510,ghettoplanen,33,10,6,1,33,10,6,43,Socialistisk Folkeparti
1511,boligbevægelse,33,10,6,1,33,10,6,43,Socialistisk Folkeparti
1512,underskrift,33,10,6,1,33,10,6,43,Socialistisk Folkeparti
1513,https://t.co/1Lsb6PLzty,33,10,6,1,33,10,6,43,Socialistisk Folkeparti
1514,sikker,91,29,31,1,91,29,31,120,Socialistisk Folkeparti
1515,https://t.co/IiSlBZcAmR,91,29,31,1,91,29,31,120,Socialistisk Folkeparti
1516,https://t.co/pByuMqI4hh,47,12,3,1,47,12,3,59,Socialistisk Folkeparti
1517,https://t.co/sSMyBExLBl,47,12,3,1,47,12,3,59,Socialistisk Folkeparti
1518,Temperaturerne,30,4,4,1,30,4,4,34,Socialistisk Folkeparti
1519,voldsom,30,4,4,1,30,4,4,34,Socialistisk Folkeparti
1520,statsejet,30,4,4,1,30,4,4,34,Socialistisk Folkeparti
1521,fond,30,4,4,1,30,4,4,34,Socialistisk Folkeparti
1522,millarder,30,4,4,1,30,4,4,34,Socialistisk Folkeparti
1523,Pengene,30,4,4,1,30,4,4,34,Socialistisk Folkeparti
1524,Nationalbanken,30,4,4,1,30,4,4,34,Socialistisk Folkeparti
1525,https://t.co/7ILetLy8Lz,30,4,4,1,30,4,4,34,Socialistisk Folkeparti
1526,miljøpolitik,73,14,7,1,73,14,7,87,Socialistisk Folkeparti
1527,https://t.co/sZ1ardfO2x,73,14,7,1,73,14,7,87,Socialistisk Folkeparti
1528,https://t.co/MvUnh41kgf,12,3,0,1,12,3,0,15,Socialistisk Folkeparti
1529,https://t.co/kbP6s7zA8P,165,31,11,2,82,16,6,196,Socialistisk Folkeparti
1530,https://t.co/NrZaIDS3t0,49,7,5,1,49,7,5,56,Socialistisk Folkeparti
1531,miljøudspil,101,30,7,3,34,10,2,131,Socialistisk Folkeparti
1532,https://t.co/WaZYXmu0wJ,42,14,1,1,42,14,1,56,Socialistisk Folkeparti
1533,fremtidsfond,38,7,2,1,38,7,2,45,Socialistisk Folkeparti
1534,Fonden,38,7,2,1,38,7,2,45,Socialistisk Folkeparti
1535,Global,38,7,2,1,38,7,2,45,Socialistisk Folkeparti
1536,Future,38,7,2,1,38,7,2,45,Socialistisk Folkeparti
1537,Foundation,38,7,2,1,38,7,2,45,Socialistisk Folkeparti
1538,https://t.co/zVhgmXBWAG,38,7,2,1,38,7,2,45,Socialistisk Folkeparti
1539,Plastikforurening,38,11,4,1,38,11,4,49,Socialistisk Folkeparti
1540,massiv,38,11,4,1,38,11,4,49,Socialistisk Folkeparti
1541,strand,38,11,4,1,38,11,4,49,Socialistisk Folkeparti
1542,Pressemøde,38,11,4,1,38,11,4,49,Socialistisk Folkeparti
1543,https://t.co/59g1aQcnB0,38,11,4,1,38,11,4,49,Socialistisk Folkeparti
1544,idé,55,13,3,1,55,13,3,68,Socialistisk Folkeparti
1545,https://t.co/2SOwQIOSH9,55,13,3,1,55,13,3,68,Socialistisk Folkeparti
1546,kyst,21,5,2,1,21,5,2,26,Socialistisk Folkeparti
1547,https://t.co/1vpQdbCVdl,21,5,2,1,21,5,2,26,Socialistisk Folkeparti
1548,maj,41,10,4,1,41,10,4,51,Socialistisk Folkeparti
1549,kontant,41,10,4,1,41,10,4,51,Socialistisk Folkeparti
1550,belønning,41,10,4,1,41,10,4,51,Socialistisk Folkeparti
1551,strøm,41,10,4,1,41,10,4,51,Socialistisk Folkeparti
1552,erhvervsfaglig,71,17,13,2,36,8,6,88,Socialistisk Folkeparti
1553,anerkendelse,41,10,4,1,41,10,4,51,Socialistisk Folkeparti
1554,https://t.co/wbz7wf0HZL,41,10,4,1,41,10,4,51,Socialistisk Folkeparti
1555,https://t.co/zc86aP7FL4,55,24,4,1,55,24,4,79,Socialistisk Folkeparti
1556,åndsforladt,83,16,22,2,42,8,11,99,Socialistisk Folkeparti
1557,https://t.co/xPIfeRK37r,3,2,0,1,3,2,0,5,Socialistisk Folkeparti
1558,ekstraordinær,20,2,6,1,20,2,6,22,Socialistisk Folkeparti
1559,erhvervsuddannelse,32,4,9,2,16,2,4,36,Socialistisk Folkeparti
1560,https://t.co/wa9RQ3W2Tz,20,2,6,1,20,2,6,22,Socialistisk Folkeparti
1561,Virksomhederne,12,2,3,1,12,2,3,14,Socialistisk Folkeparti
1562,ordre,12,2,3,1,12,2,3,14,Socialistisk Folkeparti
1563,vækstdræber,12,2,3,1,12,2,3,14,Socialistisk Folkeparti
1564,https://t.co/Tv6AXIbr3b,12,2,3,1,12,2,3,14,Socialistisk Folkeparti
1565,1maj,74,14,18,3,25,5,6,88,Socialistisk Folkeparti
1566,lønmodtager,137,29,98,2,68,14,49,166,Socialistisk Folkeparti
1567,mund,32,5,6,1,32,5,6,37,Socialistisk Folkeparti
1568,https://t.co/SeFtLwKbQB,32,5,6,1,32,5,6,37,Socialistisk Folkeparti
1569,enkelt,30,7,9,1,30,7,9,37,Socialistisk Folkeparti
1570,https://t.co/2pT39VZeOx,30,7,9,1,30,7,9,37,Socialistisk Folkeparti
1571,maj-tale,22,5,4,1,22,5,4,27,Socialistisk Folkeparti
1572,https://t.co/6rbktqbPtK,22,5,4,1,22,5,4,27,Socialistisk Folkeparti
1573,dyr,71,19,12,2,36,10,6,90,Socialistisk Folkeparti
1574,https://t.co/hCnw25G4Rb,59,13,8,1,59,13,8,72,Socialistisk Folkeparti
1575,https://t.co/jIe0zy0FMi,67,12,8,1,67,12,8,79,Socialistisk Folkeparti
1576,Grøn,151,43,47,2,76,22,24,194,Socialistisk Folkeparti
1577,blå,128,38,22,2,64,19,11,166,Socialistisk Folkeparti
1578,https://t.co/e2z7WIYdVt,80,21,14,1,80,21,14,101,Socialistisk Folkeparti
1579,afgiftslettelse,56,13,8,1,56,13,8,69,Socialistisk Folkeparti
1580,https://t.co/dHE581Xzb6,56,13,8,1,56,13,8,69,Socialistisk Folkeparti
1581,ambitionsniveau,12,6,1,1,12,6,1,18,Socialistisk Folkeparti
1582,endelig,12,6,1,1,12,6,1,18,Socialistisk Folkeparti
1583,internationale,12,6,1,1,12,6,1,18,Socialistisk Folkeparti
1584,styrkeposition,12,6,1,1,12,6,1,18,Socialistisk Folkeparti
1585,https://t.co/hT31mVjHQN,12,6,1,1,12,6,1,18,Socialistisk Folkeparti
1586,luftforurening,90,17,29,2,45,8,14,107,Socialistisk Folkeparti
1587,dieselbil,39,8,16,1,39,8,16,47,Socialistisk Folkeparti
1588,luft,39,8,16,1,39,8,16,47,Socialistisk Folkeparti
1589,https://t.co/4eTfFraPLR,90,17,29,2,45,8,14,107,Socialistisk Folkeparti
1590,https://t.co/sFmOCW0GvP,39,8,16,1,39,8,16,47,Socialistisk Folkeparti
1591,overskrift,86,34,12,2,43,17,6,120,Socialistisk Folkeparti
1592,låne,48,12,10,1,48,12,10,60,Socialistisk Folkeparti
1593,fjer,48,12,10,1,48,12,10,60,Socialistisk Folkeparti
1594,førerposition,48,12,10,1,48,12,10,60,Socialistisk Folkeparti
1595,trods,48,12,10,1,48,12,10,60,Socialistisk Folkeparti
1596,floskel,32,9,7,1,32,9,7,41,Socialistisk Folkeparti
1597,https://t.co/Bfskglell7,32,9,7,1,32,9,7,41,Socialistisk Folkeparti
1598,udenpå,71,22,33,1,71,22,33,93,Socialistisk Folkeparti
1599,Sort,71,22,33,1,71,22,33,93,Socialistisk Folkeparti
1600,https://t.co/Zlc3FMs8BH,71,22,33,1,71,22,33,93,Socialistisk Folkeparti
1601,https://t.co/NR8pwxIRfk,58,16,7,1,58,16,7,74,Socialistisk Folkeparti
1602,.@Jens_Joel,17,6,1,1,17,6,1,23,Socialistisk Folkeparti
1603,hensyn,34,12,2,2,17,6,1,46,Socialistisk Folkeparti
1604,https://t.co/FcaiS7fCIq,17,6,1,1,17,6,1,23,Socialistisk Folkeparti
1605,https://t.co/eDp8xup6Vi,48,17,8,1,48,17,8,65,Socialistisk Folkeparti
1606,ludomani,21,3,3,1,21,3,3,24,Socialistisk Folkeparti
1607,udligning,12,6,4,1,12,6,4,18,Socialistisk Folkeparti
1608,https://t.co/hKRyLkfJQe,12,6,4,1,12,6,4,18,Socialistisk Folkeparti
1609,bandemedlem,15,2,4,1,15,2,4,17,Socialistisk Folkeparti
1610,skytteforening,15,2,4,1,15,2,4,17,Socialistisk Folkeparti
1611,https://t.co/DwWTNEp04,15,2,4,1,15,2,4,17,Socialistisk Folkeparti
1612,FTF,68,5,2,1,68,5,2,73,Socialistisk Folkeparti
1613,https://t.co/BDiM4ZjITP,68,5,2,1,68,5,2,73,Socialistisk Folkeparti
1614,Spillemarkedet,74,13,12,1,74,13,12,87,Socialistisk Folkeparti
1615,ugennemskuelig,74,13,12,1,74,13,12,87,Socialistisk Folkeparti
1616,bonus,74,13,12,1,74,13,12,87,Socialistisk Folkeparti
1617,aggressiv,74,13,12,1,74,13,12,87,Socialistisk Folkeparti
1618,markedsføring,74,13,12,1,74,13,12,87,Socialistisk Folkeparti
1619,ludomaner,74,13,12,1,74,13,12,87,Socialistisk Folkeparti
1620,https://t.co/MBf6viVLHy,74,13,12,1,74,13,12,87,Socialistisk Folkeparti
1621,danskproduceret,96,18,14,1,96,18,14,114,Socialistisk Folkeparti
1622,Børn,24,4,4,1,24,4,4,28,Socialistisk Folkeparti
1623,mor,24,4,4,1,24,4,4,28,Socialistisk Folkeparti
1624,sværte,24,4,4,1,24,4,4,28,Socialistisk Folkeparti
1625,skilsmisse,48,8,8,2,24,4,4,56,Socialistisk Folkeparti
1626,sagsbehandling,24,4,4,1,24,4,4,28,Socialistisk Folkeparti
1627,https://t.co/gWwcrq71DL,24,4,4,1,24,4,4,28,Socialistisk Folkeparti
1628,https://t.co/hTP4LFxdGm,24,4,4,1,24,4,4,28,Socialistisk Folkeparti
1629,gigant,84,17,12,1,84,17,12,101,Socialistisk Folkeparti
1630,Apple,84,17,12,1,84,17,12,101,Socialistisk Folkeparti
1631,Google,127,29,23,2,64,14,12,156,Socialistisk Folkeparti
1632,overskud,84,17,12,1,84,17,12,101,Socialistisk Folkeparti
1633,beskatning,84,17,12,1,84,17,12,101,Socialistisk Folkeparti
1634,IT-giganter,84,17,12,1,84,17,12,101,Socialistisk Folkeparti
1635,https://t.co/5kvuvOBAPm,84,17,12,1,84,17,12,101,Socialistisk Folkeparti
1636,itpol,84,17,12,1,84,17,12,101,Socialistisk Folkeparti
1637,https://t.co/fkzha5Wf2F,17,8,10,1,17,8,10,25,Socialistisk Folkeparti
1638,dollar,43,12,11,1,43,12,11,55,Socialistisk Folkeparti
1639,Netflix,43,12,11,1,43,12,11,55,Socialistisk Folkeparti
1640,verdensklasse,43,12,11,1,43,12,11,55,Socialistisk Folkeparti
1641,forhandling,135,31,102,2,68,16,51,166,Socialistisk Folkeparti
1642,https://t.co/dJnKlCMXiu,105,24,92,1,105,24,92,129,Socialistisk Folkeparti
1643,integration,49,17,11,2,24,8,6,66,Socialistisk Folkeparti
1644,opfattelse,157,34,15,1,157,34,15,191,Socialistisk Folkeparti
1645,pille,157,34,15,1,157,34,15,191,Socialistisk Folkeparti
1646,baggrund,157,34,15,1,157,34,15,191,Socialistisk Folkeparti
1647,trivsel@socialdemokratiet.dk,157,34,15,1,157,34,15,191,Socialistisk Folkeparti
1648,https://t.co/x8NqVT70K5,157,34,15,1,157,34,15,191,Socialistisk Folkeparti
1649,Tal,191,46,23,1,191,46,23,237,Socialistisk Folkeparti
1650,smdk,191,46,23,1,191,46,23,237,Socialistisk Folkeparti
1651,Internationale,20,4,6,1,20,4,6,24,Socialistisk Folkeparti
1652,mediegiganter,20,4,6,1,20,4,6,24,Socialistisk Folkeparti
1653,https://t.co/il6JdWwwZg,20,4,6,1,20,4,6,24,Socialistisk Folkeparti
1654,ghettoudspil,30,7,10,1,30,7,10,37,Socialistisk Folkeparti
1655,parallelsamfund,197,71,48,4,49,18,12,268,Socialistisk Folkeparti
1656,https://t.co/f80WpbjkxZ,30,7,10,1,30,7,10,37,Socialistisk Folkeparti
1657,ghettogymnasier,32,10,16,1,32,10,16,42,Socialistisk Folkeparti
1658,https://t.co/J3VKrxMbVY,32,10,16,1,32,10,16,42,Socialistisk Folkeparti
1659,billede,123,26,39,1,123,26,39,149,Socialistisk Folkeparti
1660,Vollsmose,123,26,39,1,123,26,39,149,Socialistisk Folkeparti
1661,integrationsprogram,123,26,39,1,123,26,39,149,Socialistisk Folkeparti
1662,ydelse,123,26,39,1,123,26,39,149,Socialistisk Folkeparti
1663,her-og-nu,18,6,3,1,18,6,3,24,Socialistisk Folkeparti
1664,udviklingsbistand,18,6,3,1,18,6,3,24,Socialistisk Folkeparti
1665,Nick,18,6,3,1,18,6,3,24,Socialistisk Folkeparti
1666,Hækkerups,18,6,3,1,18,6,3,24,Socialistisk Folkeparti
1667,opdatering,18,6,3,1,18,6,3,24,Socialistisk Folkeparti
1668,Prins,48,10,0,1,48,10,0,58,Socialistisk Folkeparti
1669,poesi,48,10,0,1,48,10,0,58,Socialistisk Folkeparti
1670,kunst,48,10,0,1,48,10,0,58,Socialistisk Folkeparti
1671,menneskealder,48,10,0,1,48,10,0,58,Socialistisk Folkeparti
1672,Svend,138,24,11,1,138,24,11,162,Socialistisk Folkeparti
1673,Auken,138,24,11,1,138,24,11,162,Socialistisk Folkeparti
1674,energiselskab,138,24,11,1,138,24,11,162,Socialistisk Folkeparti
1675,Opgaven,138,24,11,1,138,24,11,162,Socialistisk Folkeparti
1676,vedvare,138,24,11,1,138,24,11,162,Socialistisk Folkeparti
1677,sikre,138,24,11,1,138,24,11,162,Socialistisk Folkeparti
1678,klode,138,24,11,1,138,24,11,162,Socialistisk Folkeparti
1679,barnebarn,138,24,11,1,138,24,11,162,Socialistisk Folkeparti
1680,https://t.co/WJ9Epwzm5e,138,24,11,1,138,24,11,162,Socialistisk Folkeparti
1681,forudsætning,29,13,5,1,29,13,5,42,Socialistisk Folkeparti
1682,https://t.co/uIJuLSisH4,29,13,5,1,29,13,5,42,Socialistisk Folkeparti
1683,familiesammenføring,42,6,23,1,42,6,23,48,Socialistisk Folkeparti
1684,boligområde,106,19,40,2,53,10,20,125,Socialistisk Folkeparti
1685,https://t.co/GX2ZdBN0DJ,42,6,23,1,42,6,23,48,Socialistisk Folkeparti
1686,https://t.co/fAPHp5ZW8a,15,5,6,1,15,5,6,20,Socialistisk Folkeparti
1687,umulig,51,18,5,1,51,18,5,69,Socialistisk Folkeparti
1688,fremmest,95,36,19,2,48,18,10,131,Socialistisk Folkeparti
1689,https://t.co/U7eDd9NMzr,58,21,9,1,58,21,9,79,Socialistisk Folkeparti
1690,flugt,45,13,23,1,45,13,23,58,Socialistisk Folkeparti
1691,hjemmeside,30,9,1,1,30,9,1,39,Socialistisk Folkeparti
1692,udlændingeudspil,30,9,1,1,30,9,1,39,Socialistisk Folkeparti
1693,Retfærdig,30,9,1,1,30,9,1,39,Socialistisk Folkeparti
1694,https://t.co/CYt6FpcaE6,30,9,1,1,30,9,1,39,Socialistisk Folkeparti
1695,https://t.co/X8UsZjloIi,30,9,1,1,30,9,1,39,Socialistisk Folkeparti
1696,optage,75,37,12,2,38,18,6,112,Socialistisk Folkeparti
1697,nuancere,38,22,2,1,38,22,2,60,Socialistisk Folkeparti
1698,svær,38,22,2,1,38,22,2,60,Socialistisk Folkeparti
1699,udlændingedebat,38,22,2,1,38,22,2,60,Socialistisk Folkeparti
1700,https://t.co/LlI9XaqcaJ,38,22,2,1,38,22,2,60,Socialistisk Folkeparti
1701,Situationen,62,15,6,1,62,15,6,77,Socialistisk Folkeparti
1702,Afrika,135,31,27,2,68,16,14,166,Socialistisk Folkeparti
1703,vilkår,73,16,21,1,73,16,21,89,Socialistisk Folkeparti
1704,fattig,73,16,21,1,73,16,21,89,Socialistisk Folkeparti
1705,spids,73,16,21,1,73,16,21,89,Socialistisk Folkeparti
1706,historisk,116,30,28,2,58,15,14,146,Socialistisk Folkeparti
1707,https://t.co/Ag08A6WDJm,73,16,21,1,73,16,21,89,Socialistisk Folkeparti
1708,rygning,36,14,9,1,36,14,9,50,Socialistisk Folkeparti
1709,https://t.co/2ByvWKiVND,36,14,9,1,36,14,9,50,Socialistisk Folkeparti
1710,tilhænger,48,12,8,1,48,12,8,60,Socialistisk Folkeparti
1711,provins,48,12,8,1,48,12,8,60,Socialistisk Folkeparti
1712,brandærgerligt,48,12,8,1,48,12,8,60,Socialistisk Folkeparti
1713,https://t.co/GmEzH0vZD7,48,12,8,1,48,12,8,60,Socialistisk Folkeparti
1714,https://t.co/H0sAxGPy5N,81,21,19,1,81,21,19,102,Socialistisk Folkeparti
1715,https://t.co/2j9jTvDStb,81,21,19,1,81,21,19,102,Socialistisk Folkeparti
1716,tiltag,34,17,4,1,34,17,4,51,Socialistisk Folkeparti
1717,https://t.co/795pvcQjXk,34,17,4,1,34,17,4,51,Socialistisk Folkeparti
1718,https://t.co/iTEcXb0vQC,21,4,21,1,21,4,21,25,Socialistisk Folkeparti
1719,håndklæde,43,14,7,1,43,14,7,57,Socialistisk Folkeparti
1720,Tiden,43,14,7,1,43,14,7,57,Socialistisk Folkeparti
1721,https://t.co/ZhrFxbuel8,43,14,7,1,43,14,7,57,Socialistisk Folkeparti
1722,https://t.co/yq8S0jDeAA,24,8,5,1,24,8,5,32,Socialistisk Folkeparti
1723,interview,12,1,7,1,12,1,7,13,Socialistisk Folkeparti
1724,journalistik,12,1,7,1,12,1,7,13,Socialistisk Folkeparti
1725,pointe,12,1,7,1,12,1,7,13,Socialistisk Folkeparti
1726,https://t.co/DoX3IfbWga,12,1,7,1,12,1,7,13,Socialistisk Folkeparti
1727,almindelig,37,15,10,1,37,15,10,52,Socialistisk Folkeparti
1728,ting,37,15,10,1,37,15,10,52,Socialistisk Folkeparti
1729,rækkefølge,37,15,10,1,37,15,10,52,Socialistisk Folkeparti
1730,ghetto,69,34,17,1,69,34,17,103,Socialistisk Folkeparti
1731,snak,69,34,17,1,69,34,17,103,Socialistisk Folkeparti
1732,https://t.co/5TULPVJQWy,69,34,17,1,69,34,17,103,Socialistisk Folkeparti
